,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
4846,32,2020-01-01 18:35:02,2020-01-01 18:30:27,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4847,32,2020-01-01 18:40:02,2020-01-01 18:30:27,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4848,32,2020-01-01 18:45:02,2020-01-01 18:40:36,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4849,32,2020-01-01 18:50:02,2020-01-01 18:40:36,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4850,32,2020-01-01 18:55:02,2020-01-01 18:50:46,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4851,32,2020-01-01 19:00:02,2020-01-01 18:50:46,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4852,32,2020-01-01 19:05:02,2020-01-01 19:00:55,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4853,32,2020-01-01 19:10:02,2020-01-01 19:00:55,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4854,32,2020-01-01 19:15:02,2020-01-01 19:11:04,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4855,32,2020-01-01 19:20:02,2020-01-01 19:11:04,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4856,32,2020-01-01 19:25:02,2020-01-01 19:21:13,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4857,32,2020-01-01 19:30:02,2020-01-01 19:21:13,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4858,32,2020-01-01 19:35:02,2020-01-01 19:31:21,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4859,32,2020-01-01 19:40:03,2020-01-01 19:31:21,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4860,32,2020-01-01 19:45:02,2020-01-01 19:41:46,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4861,32,2020-01-01 19:50:02,2020-01-01 19:41:46,PEARSE STREET,30,25,5,Open,Pearse Street,53.344303,-6.250427
4862,32,2020-01-01 19:55:02,2020-01-01 19:51:56,PEARSE STREET,30,26,4,Open,Pearse Street,53.344303,-6.250427
4863,32,2020-01-01 20:00:02,2020-01-01 19:59:55,PEARSE STREET,30,26,4,Open,Pearse Street,53.344303,-6.250427
4864,32,2020-01-01 20:05:03,2020-01-01 19:59:55,PEARSE STREET,30,26,4,Open,Pearse Street,53.344303,-6.250427
4865,32,2020-01-01 20:10:02,2020-01-01 19:59:55,PEARSE STREET,30,26,4,Open,Pearse Street,53.344303,-6.250427
4866,32,2020-01-01 20:15:02,2020-01-01 20:13:16,PEARSE STREET,30,26,4,Open,Pearse Street,53.344303,-6.250427
4867,32,2020-01-01 20:20:02,2020-01-01 20:13:16,PEARSE STREET,30,26,4,Open,Pearse Street,53.344303,-6.250427
26161,32,2020-01-03 00:05:02,2020-01-03 00:04:51,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26162,32,2020-01-03 00:10:02,2020-01-03 00:04:51,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26163,32,2020-01-03 00:15:02,2020-01-03 00:04:51,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26164,32,2020-01-03 00:20:02,2020-01-03 00:15:01,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26165,32,2020-01-03 00:25:02,2020-01-03 00:15:01,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26166,32,2020-01-03 00:30:02,2020-01-03 00:25:10,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26167,32,2020-01-03 00:35:02,2020-01-03 00:31:52,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26168,32,2020-01-03 00:40:02,2020-01-03 00:31:52,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26169,32,2020-01-03 00:45:02,2020-01-03 00:42:01,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26170,32,2020-01-03 00:50:01,2020-01-03 00:42:01,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26171,32,2020-01-03 00:55:02,2020-01-03 00:52:10,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26172,32,2020-01-03 01:00:02,2020-01-03 00:52:10,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26173,32,2020-01-03 01:05:02,2020-01-03 01:02:19,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26174,32,2020-01-03 01:10:02,2020-01-03 01:02:19,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26175,32,2020-01-03 01:15:02,2020-01-03 01:12:29,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26176,32,2020-01-03 01:20:02,2020-01-03 01:12:29,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26177,32,2020-01-03 01:25:02,2020-01-03 01:22:38,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26178,32,2020-01-03 01:30:02,2020-01-03 01:22:38,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26179,32,2020-01-03 01:35:02,2020-01-03 01:32:47,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26180,32,2020-01-03 01:40:02,2020-01-03 01:32:47,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26181,32,2020-01-03 01:45:02,2020-01-03 01:42:56,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26182,32,2020-01-03 01:50:02,2020-01-03 01:42:56,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26183,32,2020-01-03 01:55:02,2020-01-03 01:53:05,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26184,32,2020-01-03 02:00:02,2020-01-03 01:53:05,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26185,32,2020-01-03 02:05:02,2020-01-03 02:03:15,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26186,32,2020-01-03 02:10:02,2020-01-03 02:03:15,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26187,32,2020-01-03 02:15:02,2020-01-03 02:13:24,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26188,32,2020-01-03 02:20:02,2020-01-03 02:13:24,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26189,32,2020-01-03 02:25:02,2020-01-03 02:23:33,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26190,32,2020-01-03 02:30:02,2020-01-03 02:23:33,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26191,32,2020-01-03 02:35:02,2020-01-03 02:33:42,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26192,32,2020-01-03 02:40:02,2020-01-03 02:33:42,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26193,32,2020-01-03 02:45:02,2020-01-03 02:43:51,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
26194,32,2020-01-03 02:50:02,2020-01-03 02:43:51,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
