,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
1436,10,2020-01-01 14:10:01,2020-01-01 14:09:55,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1437,10,2020-01-01 14:15:02,2020-01-01 14:09:55,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1438,10,2020-01-01 14:20:02,2020-01-01 14:09:55,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1439,10,2020-01-01 14:25:02,2020-01-01 14:20:04,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1440,10,2020-01-01 14:30:02,2020-01-01 14:29:55,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1441,10,2020-01-01 14:35:02,2020-01-01 14:30:42,DAME STREET,16,4,12,Open,Dame Street,53.344006,-6.266802
1442,10,2020-01-01 14:40:02,2020-01-01 14:37:43,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1443,10,2020-01-01 14:45:02,2020-01-01 14:37:43,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1444,10,2020-01-01 14:50:02,2020-01-01 14:47:52,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1445,10,2020-01-01 14:55:02,2020-01-01 14:47:52,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1446,10,2020-01-01 15:00:27,2020-01-01 14:58:01,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1447,10,2020-01-01 15:05:02,2020-01-01 14:58:01,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1448,10,2020-01-01 15:10:02,2020-01-01 15:08:57,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1449,10,2020-01-01 15:15:02,2020-01-01 15:08:57,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1450,10,2020-01-01 15:20:02,2020-01-01 15:19:47,DAME STREET,16,4,12,Open,Dame Street,53.344006,-6.266802
1451,10,2020-01-01 15:25:02,2020-01-01 15:19:47,DAME STREET,16,4,12,Open,Dame Street,53.344006,-6.266802
1452,10,2020-01-01 15:30:02,2020-01-01 15:29:56,DAME STREET,16,5,11,Open,Dame Street,53.344006,-6.266802
1453,10,2020-01-01 15:35:02,2020-01-01 15:29:56,DAME STREET,16,5,11,Open,Dame Street,53.344006,-6.266802
1454,10,2020-01-01 15:40:02,2020-01-01 15:29:56,DAME STREET,16,5,11,Open,Dame Street,53.344006,-6.266802
